employee_id,department,role_level,training_module_id,module_name,module_type,start_date,completion_date,completion_status,score,feedback_rating,time_spent_minutes,preferred_learning_style,last_login_date
E0191,IT,Senior Manager,M19,Module 19,Webinar,25/03/24,,Incomplete,,,16,Reading/Writing,09/04/24
E0170,Retail Banking,Manager,M2,Module 2,Video,21/04/24,,Dropped,,,10,Auditory,06/05/24
E0008,Risk,Manager,M4,Module 4,Quiz,19/03/24,26/03/24,Completed,81,4,80,Reading/Writing,31/03/24
E0111,Compliance,Manager,M8,Module 8,Video,05/06/24,10/06/24,Completed,,2,81,Kinesthetic,17/06/24
E0022,Retail Banking,Associate,M3,Module 3,Article,03/01/24,11/01/24,Completed,,4,68,Visual,07/01/24
E0014,Retail Banking,Senior Manager,M6,Module 6,Quiz,09/01/24,13/01/24,Completed,73,3,90,Visual,10/01/24
E0043,Risk,Manager,M4,Module 4,Quiz,10/01/24,10/01/24,Completed,89,1,110,Reading/Writing,15/01/24
E0101,IT,Associate,M9,Module 9,Webinar,31/05/24,,Incomplete,,,54,Kinesthetic,04/06/24
E0017,IT,VP,M9,Module 9,Webinar,10/02/24,17/02/24,Completed,,5,33,Kinesthetic,11/02/24
E0101,Risk,Senior Associate,M23,Module 23,Webinar,01/05/24,,Dropped,,,33,Kinesthetic,10/05/24
E0168,HR,Senior Manager,M14,Module 14,Quiz,01/03/24,,Dropped,,,14,Reading/Writing,15/03/24
E0039,HR,Senior Associate,M2,Module 2,Video,21/01/24,30/01/24,Completed,,1,23,Visual,04/02/24
E0033,Compliance,Associate,M10,Module 10,Video,26/03/24,,Incomplete,,,46,Auditory,08/04/24
E0105,Retail Banking,VP,M24,Module 24,Article,30/05/24,,Incomplete,,,58,Auditory,31/05/24
E0094,Compliance,Senior Manager,M7,Module 7,Video,29/03/24,29/03/24,Completed,,1,112,Kinesthetic,10/04/24
E0048,IT,Senior Manager,M22,Module 22,Quiz,11/04/24,,Dropped,,,9,Kinesthetic,24/04/24
E0169,Risk,VP,M23,Module 23,Webinar,17/02/24,19/02/24,Completed,,3,58,Visual,03/03/24
E0086,Compliance,Associate,M5,Module 5,Quiz,02/03/24,,Dropped,,,59,Reading/Writing,07/03/24
E0107,Retail Banking,Associate,M21,Module 21,Video,02/04/24,,Dropped,,,22,Visual,05/04/24
E0124,Corporate Banking,Senior Associate,M7,Module 7,Video,07/02/24,,Dropped,,,34,Auditory,13/02/24
E0112,HR,Associate,M15,Module 15,Video,31/05/24,,Dropped,,,3,Kinesthetic,10/06/24
E0005,IT,VP,M21,Module 21,Video,17/01/24,,Dropped,,,60,Auditory,24/01/24
E0081,Corporate Banking,Senior Associate,M15,Module 15,Video,08/03/24,,Incomplete,,,53,Reading/Writing,16/03/24
E0102,Risk,Associate,M17,Module 17,Webinar,28/02/24,02/03/24,Completed,,4,35,Auditory,28/02/24
E0111,Retail Banking,Associate,M9,Module 9,Webinar,17/05/24,,Incomplete,,,33,Kinesthetic,18/05/24
E0128,Corporate Banking,Senior Associate,M18,Module 18,Quiz,18/06/24,,Incomplete,,,55,Reading/Writing,30/06/24
E0144,HR,Manager,M6,Module 6,Quiz,19/05/24,19/05/24,Completed,93,4,15,Kinesthetic,26/05/24
E0123,Retail Banking,Associate,M5,Module 5,Quiz,07/03/24,17/03/24,Completed,68,3,58,Reading/Writing,20/03/24
E0053,HR,Senior Associate,M12,Module 12,Video,25/01/24,,Dropped,,,35,Visual,27/01/24
E0040,Retail Banking,Associate,M8,Module 8,Video,17/01/24,,Incomplete,,,8,Auditory,27/01/24
E0032,Corporate Banking,VP,M15,Module 15,Video,10/05/24,17/05/24,Completed,,5,40,Visual,21/05/24
E0024,Risk,Senior Associate,M13,Module 13,Quiz,18/02/24,,Incomplete,,,59,Visual,20/02/24
E0042,Compliance,Manager,M6,Module 6,Quiz,13/05/24,20/05/24,Completed,98,3,8,Kinesthetic,25/05/24
E0194,IT,Associate,M17,Module 17,Webinar,13/04/24,15/04/24,Completed,,2,84,Auditory,15/04/24
E0191,Compliance,Senior Manager,M18,Module 18,Quiz,27/04/24,,Dropped,,,42,Kinesthetic,03/05/24
E0011,Retail Banking,Senior Manager,M7,Module 7,Video,01/01/24,,Incomplete,,,43,Kinesthetic,11/01/24
E0107,HR,Associate,M11,Module 11,Video,28/04/24,30/04/24,Completed,,1,81,Visual,02/05/24
E0122,IT,VP,M18,Module 18,Quiz,28/03/24,06/04/24,Completed,52,3,36,Kinesthetic,10/04/24
E0076,Retail Banking,Associate,M2,Module 2,Video,17/03/24,21/03/24,Completed,,4,24,Kinesthetic,27/03/24
E0106,Retail Banking,VP,M12,Module 12,Video,20/01/24,,Dropped,,,48,Kinesthetic,02/02/24
E0006,Retail Banking,Manager,M11,Module 11,Video,17/02/24,19/02/24,Completed,,5,82,Visual,28/02/24
E0030,Retail Banking,Manager,M25,Module 25,Article,26/03/24,,Incomplete,,,12,Reading/Writing,28/03/24
E0060,Retail Banking,Manager,M10,Module 10,Video,20/05/24,28/05/24,Completed,,5,116,Kinesthetic,29/05/24
E0026,IT,Associate,M10,Module 10,Video,17/04/24,27/04/24,Completed,,3,39,Visual,21/04/24
E0018,Retail Banking,VP,M1,Module 1,Video,28/01/24,,Incomplete,,,31,Kinesthetic,09/02/24
E0139,Retail Banking,Manager,M6,Module 6,Quiz,31/05/24,01/06/24,Completed,71,2,28,Visual,31/05/24
E0121,Compliance,Senior Associate,M6,Module 6,Quiz,23/06/24,29/06/24,Completed,50,5,117,Kinesthetic,29/06/24
E0127,Corporate Banking,Senior Associate,M2,Module 2,Video,20/04/24,29/04/24,Completed,,4,29,Kinesthetic,01/05/24
E0035,IT,VP,M14,Module 14,Quiz,28/05/24,,Dropped,,,16,Visual,10/06/24
E0066,HR,VP,M16,Module 16,Quiz,01/01/24,07/01/24,Completed,87,2,100,Kinesthetic,05/01/24
E0148,Compliance,VP,M4,Module 4,Quiz,20/06/24,22/06/24,Completed,95,1,34,Reading/Writing,21/06/24
E0188,Retail Banking,Senior Manager,M5,Module 5,Quiz,25/02/24,,Incomplete,,,37,Visual,02/03/24
E0184,Retail Banking,Associate,M14,Module 14,Quiz,28/01/24,,Incomplete,,,29,Reading/Writing,01/02/24
E0186,HR,Associate,M12,Module 12,Video,24/03/24,,Dropped,,,43,Kinesthetic,07/04/24
E0170,Compliance,Senior Associate,M7,Module 7,Video,09/04/24,,Incomplete,,,56,Reading/Writing,24/04/24
E0126,Risk,Senior Manager,M2,Module 2,Video,05/03/24,11/03/24,Completed,,4,25,Visual,06/03/24
E0192,IT,VP,M10,Module 10,Video,22/02/24,,Incomplete,,,57,Kinesthetic,26/02/24
E0073,Risk,Senior Associate,M14,Module 14,Quiz,04/01/24,,Incomplete,,,38,Auditory,15/01/24
E0078,HR,Senior Associate,M15,Module 15,Video,21/02/24,,Dropped,,,25,Kinesthetic,26/02/24
E0123,Compliance,Senior Manager,M5,Module 5,Quiz,05/01/24,15/01/24,Completed,81,4,33,Reading/Writing,08/01/24
E0069,HR,Manager,M17,Module 17,Webinar,06/03/24,10/03/24,Completed,,5,107,Kinesthetic,18/03/24
E0006,Retail Banking,VP,M4,Module 4,Quiz,02/03/24,,Dropped,,,52,Reading/Writing,07/03/24
E0161,IT,VP,M1,Module 1,Video,08/02/24,13/02/24,Completed,,5,58,Kinesthetic,08/02/24
E0124,Compliance,Senior Associate,M4,Module 4,Quiz,19/03/24,,Dropped,,,45,Kinesthetic,25/03/24
E0161,IT,VP,M19,Module 19,Webinar,24/05/24,,Incomplete,,,25,Auditory,30/05/24
E0063,Risk,Associate,M11,Module 11,Video,01/04/24,,Incomplete,,,35,Kinesthetic,16/04/24
E0059,IT,VP,M1,Module 1,Video,25/06/24,26/06/24,Completed,,5,119,Reading/Writing,02/07/24
E0106,Retail Banking,Senior Associate,M15,Module 15,Video,15/04/24,16/04/24,Completed,,5,61,Reading/Writing,22/04/24
E0189,Compliance,Senior Associate,M12,Module 12,Video,25/01/24,29/01/24,Completed,,1,80,Auditory,28/01/24
E0072,HR,VP,M15,Module 15,Video,23/02/24,28/02/24,Completed,,2,83,Visual,25/02/24
E0065,Corporate Banking,VP,M24,Module 24,Article,10/06/24,10/06/24,Completed,,4,93,Kinesthetic,15/06/24
E0169,HR,Associate,M16,Module 16,Quiz,25/02/24,,Dropped,,,7,Visual,03/03/24
E0148,Risk,Associate,M14,Module 14,Quiz,27/06/24,,Dropped,,,49,Auditory,02/07/24
E0007,HR,Associate,M21,Module 21,Video,26/05/24,05/06/24,Completed,,3,29,Reading/Writing,31/05/24
E0060,HR,Associate,M24,Module 24,Article,15/02/24,18/02/24,Completed,,2,21,Kinesthetic,29/02/24
E0016,HR,Senior Manager,M8,Module 8,Video,07/06/24,07/06/24,Completed,,1,97,Reading/Writing,18/06/24
E0161,Risk,Senior Manager,M5,Module 5,Quiz,25/06/24,27/06/24,Completed,80,4,5,Reading/Writing,06/07/24
E0009,Corporate Banking,Senior Associate,M22,Module 22,Quiz,17/04/24,18/04/24,Completed,98,2,32,Visual,21/04/24
E0107,Retail Banking,Senior Manager,M8,Module 8,Video,28/06/24,02/07/24,Completed,,5,96,Kinesthetic,12/07/24
E0041,Corporate Banking,VP,M22,Module 22,Quiz,25/05/24,01/06/24,Completed,77,2,83,Auditory,02/06/24
E0081,Risk,VP,M7,Module 7,Video,06/01/24,12/01/24,Completed,,3,53,Auditory,08/01/24
E0149,Retail Banking,Senior Associate,M2,Module 2,Video,28/02/24,07/03/24,Completed,,4,55,Reading/Writing,29/02/24
E0133,Compliance,VP,M8,Module 8,Video,02/02/24,02/02/24,Completed,,5,114,Visual,09/02/24
E0138,Corporate Banking,Associate,M11,Module 11,Video,14/05/24,18/05/24,Completed,,3,47,Reading/Writing,19/05/24
E0012,IT,Senior Manager,M7,Module 7,Video,05/02/24,15/02/24,Completed,,1,71,Reading/Writing,19/02/24
E0019,IT,VP,M3,Module 3,Article,23/03/24,,Incomplete,,,44,Kinesthetic,02/04/24
E0008,Retail Banking,Associate,M25,Module 25,Article,07/01/24,07/01/24,Completed,,1,46,Reading/Writing,09/01/24
E0022,HR,Senior Associate,M16,Module 16,Quiz,26/01/24,,Dropped,,,4,Visual,30/01/24
E0091,Risk,Senior Manager,M22,Module 22,Quiz,30/01/24,,Dropped,,,17,Reading/Writing,01/02/24
E0140,Compliance,VP,M22,Module 22,Quiz,27/05/24,,Dropped,,,32,Visual,31/05/24
E0045,Risk,VP,M20,Module 20,Article,11/01/24,,Dropped,,,31,Visual,24/01/24
E0120,Retail Banking,Associate,M20,Module 20,Article,13/01/24,23/01/24,Completed,,3,118,Reading/Writing,25/01/24
E0089,HR,Manager,M3,Module 3,Article,02/04/24,,Incomplete,,,26,Auditory,05/04/24
E0061,IT,Senior Associate,M9,Module 9,Webinar,10/05/24,15/05/24,Completed,,3,89,Visual,21/05/24
E0080,Compliance,VP,M13,Module 13,Quiz,11/01/24,21/01/24,Completed,80,1,57,Reading/Writing,18/01/24
E0106,Corporate Banking,VP,M18,Module 18,Quiz,27/04/24,,Incomplete,,,50,Reading/Writing,01/05/24
E0017,Retail Banking,Manager,M2,Module 2,Video,01/02/24,,Dropped,,,54,Visual,01/02/24
E0067,HR,Manager,M21,Module 21,Video,15/02/24,,Dropped,,,57,Reading/Writing,21/02/24
E0097,HR,Senior Associate,M17,Module 17,Webinar,14/06/24,20/06/24,Completed,,3,36,Reading/Writing,16/06/24
E0037,HR,Senior Manager,M20,Module 20,Article,22/06/24,,Incomplete,,,34,Kinesthetic,05/07/24
E0077,Compliance,Associate,M8,Module 8,Video,17/04/24,22/04/24,Completed,,5,60,Reading/Writing,20/04/24
E0080,Risk,Associate,M15,Module 15,Video,11/01/24,,Dropped,,,41,Auditory,16/01/24
E0091,Risk,Manager,M2,Module 2,Video,17/02/24,,Incomplete,,,47,Kinesthetic,27/02/24
E0140,HR,Senior Associate,M10,Module 10,Video,19/02/24,29/02/24,Completed,,1,65,Auditory,28/02/24
E0106,Risk,Manager,M17,Module 17,Webinar,27/05/24,30/05/24,Completed,,1,52,Reading/Writing,01/06/24
E0071,Risk,Senior Associate,M15,Module 15,Video,05/06/24,15/06/24,Completed,,3,9,Kinesthetic,06/06/24
E0075,Compliance,Senior Associate,M7,Module 7,Video,23/02/24,,Incomplete,,,54,Kinesthetic,04/03/24
E0182,Retail Banking,Senior Manager,M24,Module 24,Article,26/02/24,27/02/24,Completed,,1,17,Auditory,11/03/24
E0185,Retail Banking,VP,M2,Module 2,Video,04/06/24,07/06/24,Completed,,5,16,Reading/Writing,19/06/24
E0056,Compliance,Senior Manager,M21,Module 21,Video,23/03/24,23/03/24,Completed,,4,114,Visual,25/03/24
E0022,Corporate Banking,VP,M16,Module 16,Quiz,24/03/24,,Incomplete,,,30,Auditory,24/03/24
E0003,Compliance,Senior Associate,M1,Module 1,Video,08/01/24,13/01/24,Completed,,4,19,Reading/Writing,08/01/24
E0063,HR,Senior Manager,M11,Module 11,Video,30/04/24,,Dropped,,,47,Kinesthetic,03/05/24
E0186,IT,Associate,M20,Module 20,Article,23/06/24,29/06/24,Completed,,3,83,Kinesthetic,27/06/24
E0015,Retail Banking,Manager,M20,Module 20,Article,19/01/24,27/01/24,Completed,,5,41,Visual,28/01/24
E0058,Compliance,Senior Manager,M17,Module 17,Webinar,02/05/24,,Incomplete,,,38,Reading/Writing,15/05/24
E0050,Compliance,Senior Associate,M7,Module 7,Video,04/06/24,05/06/24,Completed,,2,62,Kinesthetic,14/06/24
E0087,IT,Associate,M3,Module 3,Article,06/03/24,10/03/24,Completed,,2,71,Auditory,07/03/24
E0094,HR,Associate,M25,Module 25,Article,27/03/24,03/04/24,Completed,,4,59,Auditory,28/03/24
E0133,HR,Associate,M4,Module 4,Quiz,02/02/24,,Incomplete,,,3,Reading/Writing,03/02/24
E0134,Compliance,Manager,M13,Module 13,Quiz,11/04/24,11/04/24,Completed,74,2,92,Auditory,13/04/24
E0083,HR,Senior Associate,M4,Module 4,Quiz,14/02/24,18/02/24,Completed,71,3,11,Auditory,19/02/24
E0112,Corporate Banking,Associate,M16,Module 16,Quiz,09/06/24,,Dropped,,,49,Reading/Writing,15/06/24
E0135,Risk,Manager,M24,Module 24,Article,11/01/24,14/01/24,Completed,,3,119,Visual,25/01/24
E0200,Compliance,Manager,M10,Module 10,Video,01/03/24,,Incomplete,,,27,Visual,07/03/24
E0060,HR,Manager,M20,Module 20,Article,01/02/24,02/02/24,Completed,,3,62,Visual,02/02/24
E0130,Risk,VP,M19,Module 19,Webinar,17/01/24,,Dropped,,,37,Reading/Writing,17/01/24
E0183,IT,Manager,M19,Module 19,Webinar,12/02/24,,Dropped,,,50,Auditory,21/02/24
E0142,HR,VP,M25,Module 25,Article,02/06/24,,Incomplete,,,57,Kinesthetic,06/06/24
E0138,Risk,VP,M13,Module 13,Quiz,12/06/24,14/06/24,Completed,71,5,18,Kinesthetic,12/06/24
E0198,Corporate Banking,Manager,M19,Module 19,Webinar,07/06/24,09/06/24,Completed,,2,18,Reading/Writing,14/06/24
E0076,Compliance,Senior Manager,M13,Module 13,Quiz,24/05/24,30/05/24,Completed,89,1,76,Auditory,28/05/24
E0102,HR,Associate,M15,Module 15,Video,16/04/24,26/04/24,Completed,,4,27,Reading/Writing,25/04/24
E0144,HR,Senior Associate,M17,Module 17,Webinar,04/06/24,09/06/24,Completed,,5,51,Reading/Writing,08/06/24
E0169,Corporate Banking,Associate,M10,Module 10,Video,01/01/24,,Dropped,,,57,Visual,05/01/24
E0178,Corporate Banking,VP,M14,Module 14,Quiz,28/03/24,05/04/24,Completed,100,2,56,Kinesthetic,01/04/24
E0112,HR,Manager,M3,Module 3,Article,20/05/24,,Dropped,,,23,Auditory,22/05/24
E0056,Retail Banking,VP,M16,Module 16,Quiz,19/04/24,29/04/24,Completed,93,2,103,Reading/Writing,29/04/24
E0147,Risk,Associate,M9,Module 9,Webinar,19/02/24,,Dropped,,,35,Reading/Writing,26/02/24
E0151,Risk,VP,M9,Module 9,Webinar,09/06/24,09/06/24,Completed,,2,66,Reading/Writing,09/06/24
E0002,HR,VP,M14,Module 14,Quiz,02/06/24,,Dropped,,,5,Visual,05/06/24
E0196,IT,VP,M7,Module 7,Video,20/01/24,30/01/24,Completed,,2,109,Kinesthetic,20/01/24
E0013,Retail Banking,Senior Manager,M17,Module 17,Webinar,15/01/24,,Incomplete,,,19,Visual,25/01/24
E0014,IT,Senior Manager,M25,Module 25,Article,15/02/24,24/02/24,Completed,,4,87,Auditory,19/02/24
E0013,HR,Manager,M8,Module 8,Video,12/06/24,,Dropped,,,2,Auditory,26/06/24
E0114,Corporate Banking,Manager,M13,Module 13,Quiz,11/02/24,18/02/24,Completed,58,4,102,Auditory,15/02/24
E0153,Compliance,Manager,M1,Module 1,Video,22/05/24,29/05/24,Completed,,4,54,Visual,27/05/24
E0145,HR,VP,M3,Module 3,Article,08/03/24,14/03/24,Completed,,5,91,Kinesthetic,10/03/24
E0050,Compliance,Senior Associate,M15,Module 15,Video,29/02/24,02/03/24,Completed,,3,50,Reading/Writing,06/03/24
E0089,IT,Associate,M15,Module 15,Video,19/05/24,26/05/24,Completed,,1,31,Reading/Writing,22/05/24
E0021,Corporate Banking,Senior Associate,M1,Module 1,Video,07/04/24,10/04/24,Completed,,4,35,Kinesthetic,11/04/24
E0120,IT,VP,M19,Module 19,Webinar,29/03/24,,Incomplete,,,13,Reading/Writing,12/04/24
E0020,HR,VP,M10,Module 10,Video,19/03/24,,Incomplete,,,47,Reading/Writing,29/03/24
E0013,Compliance,Senior Manager,M10,Module 10,Video,10/05/24,11/05/24,Completed,,4,40,Kinesthetic,11/05/24
E0061,IT,Senior Associate,M22,Module 22,Quiz,05/03/24,11/03/24,Completed,80,5,18,Reading/Writing,19/03/24
E0190,IT,VP,M6,Module 6,Quiz,17/02/24,17/02/24,Completed,60,1,117,Auditory,22/02/24
E0027,HR,Senior Associate,M9,Module 9,Webinar,12/05/24,,Incomplete,,,37,Kinesthetic,27/05/24
E0188,HR,VP,M15,Module 15,Video,29/02/24,,Incomplete,,,56,Reading/Writing,03/03/24
E0132,Compliance,VP,M22,Module 22,Quiz,22/03/24,,Incomplete,,,22,Reading/Writing,05/04/24
E0190,Retail Banking,Senior Manager,M23,Module 23,Webinar,30/05/24,,Dropped,,,44,Visual,13/06/24
E0123,HR,Associate,M13,Module 13,Quiz,07/05/24,13/05/24,Completed,83,2,115,Visual,18/05/24
E0196,Retail Banking,Senior Manager,M18,Module 18,Quiz,06/02/24,16/02/24,Completed,60,2,33,Kinesthetic,16/02/24
E0173,Compliance,Associate,M13,Module 13,Quiz,22/06/24,,Incomplete,,,50,Kinesthetic,06/07/24
E0027,HR,Manager,M13,Module 13,Quiz,25/05/24,26/05/24,Completed,83,2,14,Reading/Writing,04/06/24
E0146,IT,Senior Manager,M25,Module 25,Article,01/06/24,09/06/24,Completed,,5,73,Kinesthetic,08/06/24
E0111,Corporate Banking,VP,M18,Module 18,Quiz,14/03/24,16/03/24,Completed,58,1,113,Kinesthetic,15/03/24
E0155,HR,Senior Associate,M22,Module 22,Quiz,18/05/24,,Dropped,,,33,Kinesthetic,22/05/24
E0077,Corporate Banking,Manager,M24,Module 24,Article,05/06/24,15/06/24,Completed,,1,41,Kinesthetic,19/06/24
E0161,Corporate Banking,VP,M15,Module 15,Video,10/01/24,,Incomplete,,,23,Reading/Writing,17/01/24
E0140,IT,Senior Manager,M13,Module 13,Quiz,02/05/24,10/05/24,Completed,99,2,8,Auditory,10/05/24
E0098,Retail Banking,VP,M3,Module 3,Article,09/06/24,,Dropped,,,40,Auditory,21/06/24
E0139,Compliance,VP,M19,Module 19,Webinar,21/04/24,,Incomplete,,,54,Reading/Writing,01/05/24
E0133,Corporate Banking,Senior Associate,M16,Module 16,Quiz,10/01/24,,Incomplete,,,26,Reading/Writing,17/01/24
E0095,Retail Banking,Manager,M1,Module 1,Video,18/06/24,,Dropped,,,25,Kinesthetic,02/07/24
E0146,Retail Banking,Associate,M22,Module 22,Quiz,01/02/24,05/02/24,Completed,84,2,104,Kinesthetic,12/02/24
E0069,Risk,Senior Associate,M17,Module 17,Webinar,10/04/24,,Dropped,,,13,Reading/Writing,21/04/24
E0157,Risk,Senior Associate,M21,Module 21,Video,04/03/24,14/03/24,Completed,,5,99,Kinesthetic,16/03/24
E0057,Compliance,VP,M19,Module 19,Webinar,27/01/24,,Dropped,,,11,Kinesthetic,29/01/24
E0176,HR,Manager,M6,Module 6,Quiz,16/05/24,,Dropped,,,12,Kinesthetic,28/05/24
E0043,Corporate Banking,Senior Associate,M13,Module 13,Quiz,30/05/24,02/06/24,Completed,71,5,82,Kinesthetic,02/06/24
E0058,Corporate Banking,Associate,M18,Module 18,Quiz,10/04/24,,Dropped,,,2,Auditory,18/04/24
E0099,Corporate Banking,Manager,M1,Module 1,Video,05/06/24,,Dropped,,,50,Kinesthetic,13/06/24
E0058,Retail Banking,Senior Associate,M10,Module 10,Video,09/06/24,19/06/24,Completed,,5,110,Visual,12/06/24
E0124,Corporate Banking,Senior Manager,M6,Module 6,Quiz,13/01/24,21/01/24,Completed,95,3,79,Reading/Writing,21/01/24
E0010,Retail Banking,Manager,M7,Module 7,Video,10/04/24,,Incomplete,,,21,Kinesthetic,24/04/24
E0028,Risk,Manager,M7,Module 7,Video,28/01/24,30/01/24,Completed,,3,84,Reading/Writing,10/02/24
E0122,HR,VP,M4,Module 4,Quiz,01/03/24,,Dropped,,,55,Kinesthetic,02/03/24
E0005,Corporate Banking,Manager,M5,Module 5,Quiz,27/06/24,01/07/24,Completed,99,1,9,Kinesthetic,02/07/24
E0117,IT,VP,M17,Module 17,Webinar,01/02/24,,Incomplete,,,39,Reading/Writing,16/02/24
E0002,Risk,Manager,M5,Module 5,Quiz,01/03/24,,Dropped,,,11,Reading/Writing,11/03/24
E0143,IT,Senior Manager,M2,Module 2,Video,24/03/24,,Dropped,,,35,Auditory,01/04/24
E0077,Compliance,Senior Associate,M16,Module 16,Quiz,29/06/24,,Dropped,,,48,Kinesthetic,09/07/24
E0188,Corporate Banking,Senior Manager,M12,Module 12,Video,22/03/24,,Incomplete,,,33,Reading/Writing,31/03/24
E0158,Retail Banking,Associate,M23,Module 23,Webinar,19/04/24,,Incomplete,,,9,Visual,20/04/24
E0011,Compliance,Manager,M12,Module 12,Video,12/06/24,21/06/24,Completed,,2,14,Reading/Writing,16/06/24
E0165,Retail Banking,Manager,M11,Module 11,Video,18/01/24,18/01/24,Completed,,3,48,Auditory,19/01/24
E0134,Compliance,Senior Manager,M18,Module 18,Quiz,16/02/24,20/02/24,Completed,69,3,113,Auditory,28/02/24
E0151,Corporate Banking,Senior Manager,M5,Module 5,Quiz,07/05/24,13/05/24,Completed,78,4,97,Kinesthetic,20/05/24
E0039,HR,Associate,M5,Module 5,Quiz,03/04/24,08/04/24,Completed,68,2,13,Reading/Writing,08/04/24
E0182,Corporate Banking,Associate,M24,Module 24,Article,04/02/24,05/02/24,Completed,,2,30,Reading/Writing,04/02/24
E0161,Risk,VP,M3,Module 3,Article,16/01/24,,Incomplete,,,57,Visual,23/01/24
E0107,Risk,Senior Manager,M6,Module 6,Quiz,22/02/24,,Dropped,,,2,Reading/Writing,08/03/24
E0104,Corporate Banking,Associate,M22,Module 22,Quiz,26/04/24,28/04/24,Completed,72,4,64,Kinesthetic,04/05/24
E0192,Risk,VP,M21,Module 21,Video,09/03/24,,Incomplete,,,25,Reading/Writing,10/03/24
E0084,Compliance,VP,M3,Module 3,Article,10/05/24,,Dropped,,,58,Reading/Writing,13/05/24
E0101,Retail Banking,VP,M6,Module 6,Quiz,22/04/24,02/05/24,Completed,80,2,13,Auditory,28/04/24
E0051,IT,Senior Associate,M19,Module 19,Webinar,16/06/24,16/06/24,Completed,,3,28,Reading/Writing,20/06/24
E0148,Corporate Banking,VP,M7,Module 7,Video,15/04/24,16/04/24,Completed,,4,107,Kinesthetic,17/04/24
E0164,Risk,Senior Associate,M18,Module 18,Quiz,20/05/24,23/05/24,Completed,60,3,88,Kinesthetic,27/05/24
E0148,Corporate Banking,Senior Associate,M11,Module 11,Video,22/05/24,,Dropped,,,27,Visual,06/06/24
E0186,HR,Senior Manager,M24,Module 24,Article,06/05/24,08/05/24,Completed,,4,42,Reading/Writing,06/05/24
E0147,Risk,Manager,M9,Module 9,Webinar,27/05/24,,Incomplete,,,12,Auditory,10/06/24
E0001,Compliance,VP,M6,Module 6,Quiz,22/04/24,24/04/24,Completed,53,3,36,Auditory,07/05/24
E0185,Retail Banking,Senior Associate,M16,Module 16,Quiz,24/03/24,02/04/24,Completed,85,5,36,Reading/Writing,28/03/24
E0008,HR,Associate,M5,Module 5,Quiz,03/04/24,,Incomplete,,,36,Reading/Writing,08/04/24
E0010,Retail Banking,Manager,M25,Module 25,Article,21/05/24,,Dropped,,,34,Auditory,01/06/24
E0176,Compliance,Manager,M22,Module 22,Quiz,11/05/24,,Incomplete,,,16,Auditory,12/05/24
E0193,Retail Banking,Senior Associate,M1,Module 1,Video,12/03/24,,Incomplete,,,60,Auditory,14/03/24
E0147,Corporate Banking,Manager,M4,Module 4,Quiz,27/04/24,02/05/24,Completed,60,2,116,Visual,27/04/24
E0200,Compliance,VP,M6,Module 6,Quiz,30/05/24,,Incomplete,,,6,Kinesthetic,05/06/24
E0123,Risk,VP,M7,Module 7,Video,15/01/24,15/01/24,Completed,,5,58,Auditory,17/01/24
E0054,HR,VP,M16,Module 16,Quiz,24/01/24,26/01/24,Completed,75,1,86,Reading/Writing,28/01/24
E0030,Compliance,Senior Associate,M4,Module 4,Quiz,24/06/24,,Dropped,,,30,Reading/Writing,25/06/24
E0030,Corporate Banking,Associate,M4,Module 4,Quiz,29/01/24,,Dropped,,,7,Reading/Writing,03/02/24
E0011,Retail Banking,VP,M24,Module 24,Article,09/01/24,,Incomplete,,,47,Kinesthetic,23/01/24
E0064,Compliance,VP,M24,Module 24,Article,24/02/24,28/02/24,Completed,,5,29,Auditory,07/03/24
E0087,Compliance,VP,M1,Module 1,Video,18/06/24,25/06/24,Completed,,3,104,Visual,22/06/24
E0196,Risk,Senior Associate,M4,Module 4,Quiz,24/01/24,,Incomplete,,,51,Auditory,28/01/24
E0087,Retail Banking,VP,M22,Module 22,Quiz,24/03/24,26/03/24,Completed,88,3,53,Reading/Writing,24/03/24
